,date
6029,2000-11-20 16:59:00
6030,2000-11-20 17:05:00
6031,2000-11-20 17:06:00
6032,2000-11-20 17:08:00
6033,2000-11-20 17:46:00
6034,2000-11-20 17:53:00
6035,2000-11-20 18:57:00
6036,2000-11-20 19:35:00
6037,2000-11-21 07:07:00
6038,2000-11-21 08:06:00
6039,2000-11-21 08:39:00
6040,2000-11-21 08:45:00
6041,2000-11-21 08:46:00
6042,2000-11-21 08:48:00
6043,2000-11-21 08:58:00
6044,2000-11-21 09:15:00
6045,2000-11-21 09:24:00
6046,2000-11-21 09:27:00
6047,2000-11-21 09:53:00
6048,2000-11-21 10:13:00
6049,2000-11-21 10:14:00
6050,2000-11-21 10:35:00
6051,2000-11-21 10:36:00
6052,2000-11-21 10:42:00
6053,2000-11-21 11:00:00
6054,2000-11-21 11:23:00
6055,2000-11-21 11:23:00
6056,2000-11-21 11:27:00
6057,2000-11-21 11:29:00
6058,2000-11-21 11:35:00
6059,2000-11-21 11:42:00
6060,2000-11-21 11:54:00
6061,2000-11-21 12:51:00
6062,2000-11-21 13:09:00
6063,2000-11-21 13:17:00
6064,2000-11-21 14:30:00
6065,2000-11-21 14:31:00
6066,2000-11-21 14:46:00
6067,2000-11-21 14:56:00
6068,2000-11-21 15:39:00
6069,2000-11-21 16:30:00
6070,2000-11-21 16:58:00
6071,2000-11-21 17:20:00
6072,2000-11-21 19:06:00
6073,2000-11-21 20:41:00
6074,2000-11-21 21:30:00
6075,2000-11-22 09:05:00
6076,2000-11-22 09:29:00
6077,2000-11-22 09:35:00
6078,2000-11-22 09:40:00
6079,2000-11-22 09:52:00
6080,2000-11-22 09:53:00
6081,2000-11-22 09:54:00
6082,2000-11-22 09:55:00
6083,2000-11-22 09:57:00
6084,2000-11-22 09:59:00
6085,2000-11-22 10:32:00
6086,2000-11-22 11:07:00
6087,2000-11-22 11:19:00
6088,2000-11-22 11:33:00
6089,2000-11-22 11:55:00
6090,2000-11-22 11:57:00
6091,2000-11-22 12:01:00
6092,2000-11-22 12:05:00
6093,2000-11-22 12:12:00
6094,2000-11-22 12:14:00
6095,2000-11-22 12:27:00
6096,2000-11-22 12:46:00
6097,2000-11-22 13:12:00
6098,2000-11-22 13:17:00
6099,2000-11-22 13:22:00
6100,2000-11-22 14:53:00
6101,2000-11-22 14:54:00
6102,2000-11-22 15:36:00
6103,2000-11-22 16:00:00
6104,2000-11-22 16:22:00
6105,2000-11-22 16:23:00
6106,2000-11-22 17:02:00
6107,2000-11-22 18:28:00
6108,2000-11-22 20:40:00
6109,2000-11-23 09:42:00
6110,2000-11-25 20:06:00
6111,2000-11-25 20:08:00
6112,2000-11-26 08:59:00
6113,2000-11-26 09:20:00
6114,2000-11-26 16:56:00
6115,2000-11-26 17:20:00
6116,2000-11-26 17:45:00
6117,2000-11-26 18:14:00
6118,2000-11-26 19:23:00
6119,2000-11-26 19:30:00
6120,2000-11-26 20:55:00
6121,2000-11-26 21:01:00
6122,2000-11-27 00:10:00
6123,2000-11-27 02:00:00
6124,2000-11-27 07:40:00
6125,2000-11-27 08:16:00
6126,2000-11-27 09:36:00
6127,2000-11-27 10:15:00
6128,2000-11-27 10:39:00
6129,2000-11-27 10:47:00
6130,2000-11-27 13:39:00
6131,2000-11-27 14:00:00
6132,2000-11-27 14:00:00
6133,2000-11-27 14:21:00
6134,2000-11-27 14:40:00
6135,2000-11-27 15:21:00
6136,2000-11-27 15:31:00
6137,2000-11-27 15:33:00
6138,2000-11-27 15:37:00
6139,2000-11-27 15:40:00
6140,2000-11-27 15:45:00
6141,2000-11-27 16:17:00
6142,2000-11-27 16:28:00
6143,2000-11-27 16:34:00
6144,2000-11-27 16:42:00
6145,2000-11-27 17:15:00
6146,2000-11-27 17:31:00
6147,2000-11-27 17:50:00
6148,2000-11-27 18:01:00
6149,2000-11-27 18:02:00
6150,2000-11-27 18:05:00
6151,2000-11-27 18:16:00
6152,2000-11-27 18:31:00
6153,2000-11-27 19:41:00
6154,2000-11-28 08:27:00
6155,2000-11-28 08:36:00
6156,2000-11-28 08:41:00
6157,2000-11-28 08:45:00
6158,2000-11-28 08:52:00
6159,2000-11-28 08:59:00
6160,2000-11-28 09:03:00
6161,2000-11-28 09:09:00
6162,2000-11-28 09:18:00
6163,2000-11-28 09:20:00
6164,2000-11-28 09:25:00
6165,2000-11-28 09:46:00
6166,2000-11-28 09:53:00
6167,2000-11-28 10:04:00
6168,2000-11-28 10:12:00
6169,2000-11-28 10:52:00
6170,2000-11-28 10:59:00
6171,2000-11-28 11:06:00
6172,2000-11-28 11:08:00
6173,2000-11-28 11:20:00
6174,2000-11-28 11:51:00
6175,2000-11-28 12:03:00
6176,2000-11-28 12:19:00
6177,2000-11-28 12:22:00
6178,2000-11-28 12:38:00
6179,2000-11-28 12:59:00
6180,2000-11-28 13:11:00
6181,2000-11-28 13:14:00
6182,2000-11-28 13:28:00
6183,2000-11-28 13:36:00
6184,2000-11-28 14:09:00
6185,2000-11-28 15:34:00
6186,2000-11-28 15:51:00
6187,2000-11-28 16:31:00
6188,2000-11-28 16:34:00
6189,2000-11-28 16:51:00
6190,2000-11-28 17:00:00
6191,2000-11-28 17:04:00
6192,2000-11-28 18:56:00
6193,2000-11-28 20:25:00
6194,2000-11-28 20:34:00
6195,2000-11-28 21:05:00
6196,2000-11-28 21:07:00
6197,2000-11-28 21:35:00
6198,2000-11-29 07:28:00
6199,2000-11-29 07:31:00
6200,2000-11-29 08:47:00
6201,2000-11-29 09:13:00
6202,2000-11-29 09:24:00
6203,2000-11-29 09:30:00
6204,2000-11-29 09:52:00
6205,2000-11-29 10:02:00
6206,2000-11-29 10:08:00
6207,2000-11-29 10:14:00
6208,2000-11-29 10:22:00
6209,2000-11-29 10:59:00
6210,2000-11-29 11:01:00
6211,2000-11-29 11:10:00
6212,2000-11-29 11:13:00
6213,2000-11-29 11:25:00
6214,2000-11-29 11:28:00
6215,2000-11-29 11:31:00
6216,2000-11-29 11:34:00
6217,2000-11-29 12:25:00
6218,2000-11-29 12:38:00
6219,2000-11-29 13:56:00
6220,2000-11-29 13:56:00
6221,2000-11-29 14:39:00
6222,2000-11-29 15:04:00
6223,2000-11-29 15:20:00
6224,2000-11-29 15:43:00
6225,2000-11-29 16:06:00
6226,2000-11-29 16:12:00
6227,2000-11-29 16:21:00
6228,2000-11-29 16:28:00
6229,2000-11-29 16:34:00
6230,2000-11-29 16:39:00
6231,2000-11-29 16:40:00
6232,2000-11-29 16:41:00
6233,2000-11-29 18:00:00
6234,2000-11-29 18:19:00
6235,2000-11-29 19:17:00
6236,2000-11-29 22:14:00
6237,2000-11-29 22:54:00
6238,2000-11-30 02:25:00
6239,2000-11-30 02:32:00
6240,2000-11-30 06:49:00
6241,2000-11-30 07:52:00
6242,2000-11-30 07:56:00
6243,2000-11-30 08:37:00
6244,2000-11-30 09:03:00
6245,2000-11-30 09:05:00
6246,2000-11-30 09:10:00
6247,2000-11-30 09:25:00
6248,2000-11-30 09:56:00
6249,2000-11-30 10:08:00
6250,2000-11-30 11:19:00
6251,2000-11-30 11:26:00
6252,2000-11-30 11:49:00
6253,2000-11-30 12:21:00
6254,2000-11-30 12:45:00
6255,2000-11-30 12:56:00
6256,2000-11-30 13:05:00
6257,2000-11-30 13:25:00
6258,2000-11-30 13:27:00
6259,2000-11-30 13:54:00
6260,2000-11-30 13:59:00
6261,2000-11-30 14:01:00
6262,2000-11-30 14:07:00
6263,2000-11-30 14:21:00
6264,2000-11-30 14:35:00
6265,2000-11-30 14:41:00
6266,2000-11-30 14:48:00
6267,2000-11-30 14:53:00
6268,2000-11-30 15:06:00
6269,2000-11-30 16:48:00
6270,2000-11-30 18:10:00
6271,2000-11-30 18:16:00
6272,2000-11-30 18:24:00
6273,2000-11-30 18:38:00
6274,2000-11-30 19:31:00
6275,2000-12-01 08:00:00
6276,2000-12-01 08:21:00
6277,2000-12-01 08:30:00
6278,2000-12-01 09:25:00
6279,2000-12-01 09:41:00
6280,2000-12-01 09:46:00
6281,2000-12-01 11:05:00
6282,2000-12-01 11:28:00
6283,2000-12-01 12:36:00
6284,2000-12-01 12:55:00
6285,2000-12-01 13:12:00
6286,2000-12-01 13:24:00
6287,2000-12-01 13:48:00
6288,2000-12-01 14:16:00
6289,2000-12-01 14:54:00
6290,2000-12-01 15:14:00
6291,2000-12-01 15:14:00
6292,2000-12-01 15:35:00
6293,2000-12-01 16:11:00
6294,2000-12-01 16:13:00
6295,2000-12-01 16:38:00
6296,2000-12-01 16:40:00
6297,2000-12-01 17:31:00
6298,2000-12-01 18:10:00
6299,2000-12-01 18:51:00
6300,2000-12-01 19:35:00
6301,2000-12-02 09:47:00
6302,2000-12-02 10:03:00
6303,2000-12-02 10:05:00
6304,2000-12-02 10:37:00
6305,2000-12-02 10:56:00
6306,2000-12-02 11:34:00
6307,2000-12-02 14:58:00
6308,2000-12-02 18:17:00
6309,2000-12-03 14:27:00
6310,2000-12-03 18:01:00
6311,2000-12-03 18:53:00
6312,2000-12-03 23:47:00
6313,2000-12-03 23:56:00
6314,2000-12-04 00:04:00
6315,2000-12-04 07:35:00
6316,2000-12-04 07:57:00
6317,2000-12-04 08:32:00
6318,2000-12-04 08:36:00
6319,2000-12-04 08:43:00
6320,2000-12-04 08:55:00
6321,2000-12-04 09:34:00
6322,2000-12-04 09:42:00
6323,2000-12-04 09:49:00
6324,2000-12-04 10:25:00
6325,2000-12-04 10:35:00
6326,2000-12-04 10:51:00
6327,2000-12-04 11:23:00
6328,2000-12-04 11:26:00
6329,2000-12-04 11:27:00
6330,2000-12-04 12:13:00
6331,2000-12-04 12:40:00
6332,2000-12-04 13:22:00
6333,2000-12-04 14:26:00
6334,2000-12-04 14:26:00
6335,2000-12-04 14:54:00
6336,2000-12-04 15:04:00
6337,2000-12-04 15:08:00
6338,2000-12-04 15:21:00
6339,2000-12-04 15:26:00
6340,2000-12-04 15:33:00
6341,2000-12-04 15:49:00
6342,2000-12-04 16:14:00
6343,2000-12-04 16:31:00
6344,2000-12-04 16:46:00
6345,2000-12-04 16:52:00
6346,2000-12-04 16:59:00
6347,2000-12-04 17:00:00
6348,2000-12-04 17:05:00
6349,2000-12-04 18:33:00
6350,2000-12-04 18:57:00
6351,2000-12-04 22:47:00
6352,2000-12-04 23:36:00
6353,2000-12-04 23:44:00
6354,2000-12-05 05:51:00
6355,2000-12-05 07:41:00
6356,2000-12-05 08:32:00
6357,2000-12-05 08:38:00
6358,2000-12-05 08:57:00
6359,2000-12-05 09:07:00
6360,2000-12-05 11:07:00
6361,2000-12-05 11:07:00
6362,2000-12-05 11:15:00
6363,2000-12-05 13:18:00
6364,2000-12-05 13:29:00
6365,2000-12-05 14:30:00
6366,2000-12-05 14:44:00
6367,2000-12-05 15:26:00
6368,2000-12-05 15:51:00
6369,2000-12-05 16:12:00
6370,2000-12-05 16:15:00
6371,2000-12-05 16:23:00
6372,2000-12-05 16:29:00
6373,2000-12-05 17:05:00
6374,2000-12-05 17:17:00
6375,2000-12-05 17:18:00
6376,2000-12-05 22:07:00
6377,2000-12-05 23:56:00
6378,2000-12-06 00:00:00
6379,2000-12-06 08:37:00
6380,2000-12-06 08:57:00
6381,2000-12-06 09:20:00
6382,2000-12-06 09:27:00
6383,2000-12-06 09:28:00
6384,2000-12-06 09:50:00
6385,2000-12-06 09:59:00
6386,2000-12-06 10:06:00
6387,2000-12-06 10:08:00
6388,2000-12-06 10:35:00
6389,2000-12-06 10:54:00
6390,2000-12-06 10:55:00
6391,2000-12-06 10:58:00
6392,2000-12-06 11:17:00
6393,2000-12-06 13:14:00
6394,2000-12-06 13:18:00
6395,2000-12-06 13:36:00
6396,2000-12-06 13:58:00
6397,2000-12-06 14:24:00
6398,2000-12-06 14:35:00
6399,2000-12-06 14:57:00
6400,2000-12-06 15:20:00
6401,2000-12-06 15:31:00
6402,2000-12-06 15:33:00
6403,2000-12-06 15:46:00
6404,2000-12-06 16:00:00
6405,2000-12-06 17:21:00
6406,2000-12-06 17:50:00
6407,2000-12-06 18:33:00
6408,2000-12-06 18:57:00
6409,2000-12-06 19:15:00
6410,2000-12-07 06:07:00
6411,2000-12-07 07:28:00
6412,2000-12-07 07:29:00
6413,2000-12-07 09:09:00
6414,2000-12-07 09:28:00
6415,2000-12-07 09:49:00
6416,2000-12-07 09:52:00
6417,2000-12-07 10:06:00
6418,2000-12-07 10:40:00
6419,2000-12-07 11:04:00
6420,2000-12-07 11:10:00
6421,2000-12-07 12:03:00
6422,2000-12-07 12:13:00
6423,2000-12-07 12:14:00
6424,2000-12-07 13:55:00
6425,2000-12-07 14:33:00
6426,2000-12-07 14:38:00
6427,2000-12-07 14:40:00
6428,2000-12-07 15:05:00
6429,2000-12-07 15:12:00
6430,2000-12-07 15:21:00
6431,2000-12-07 15:24:00
6432,2000-12-07 15:37:00
6433,2000-12-07 16:05:00
6434,2000-12-07 16:17:00
6435,2000-12-07 16:22:00
6436,2000-12-07 17:28:00
6437,2000-12-07 17:34:00
6438,2000-12-07 17:39:00
6439,2000-12-07 18:22:00
6440,2000-12-07 19:09:00
6441,2000-12-07 21:33:00
6442,2000-12-07 21:41:00
6443,2000-12-07 21:52:00
6444,2000-12-07 21:57:00
6445,2000-12-07 22:03:00
6446,2000-12-08 07:25:00
6447,2000-12-08 07:45:00
6448,2000-12-08 08:02:00
6449,2000-12-08 08:18:00
6450,2000-12-08 08:19:00
6451,2000-12-08 08:26:00
6452,2000-12-08 08:31:00
6453,2000-12-08 08:33:00
6454,2000-12-08 09:10:00
6455,2000-12-08 09:12:00
6456,2000-12-08 09:59:00
6457,2000-12-08 10:21:00
6458,2000-12-08 10:25:00
6459,2000-12-08 11:20:00
6460,2000-12-08 11:48:00
6461,2000-12-08 12:37:00
6462,2000-12-08 12:48:00
6463,2000-12-08 12:52:00
6464,2000-12-08 13:28:00
6465,2000-12-08 13:46:00
6466,2000-12-08 14:02:00
6467,2000-12-08 14:28:00
6468,2000-12-08 15:34:00
6469,2000-12-08 15:48:00
6470,2000-12-08 15:51:00
6471,2000-12-08 16:02:00
6472,2000-12-08 16:49:00
6473,2000-12-08 19:13:00
6474,2000-12-08 19:18:00
6475,2000-12-08 19:24:00
6476,2000-12-09 13:51:00
6477,2000-12-09 14:02:00
6478,2000-12-09 14:04:00
6479,2000-12-09 15:41:00
6480,2000-12-10 09:58:00
6481,2000-12-10 10:10:00
6482,2000-12-10 11:15:00
6483,2000-12-10 11:23:00
6484,2000-12-10 11:30:00
6485,2000-12-10 11:40:00
6486,2000-12-10 13:11:00
6487,2000-12-10 13:12:00
6488,2000-12-10 13:16:00
6489,2000-12-10 14:25:00
6490,2000-12-10 15:34:00
6491,2000-12-10 17:17:00
6492,2000-12-11 06:23:00
6493,2000-12-11 06:29:00
6494,2000-12-11 07:47:00
6495,2000-12-11 08:05:00
6496,2000-12-11 08:07:00
6497,2000-12-11 08:16:00
6498,2000-12-11 08:20:00
6499,2000-12-11 08:26:00
6500,2000-12-11 08:44:00
6501,2000-12-11 09:32:00
6502,2000-12-11 09:44:00
6503,2000-12-11 10:17:00
6504,2000-12-11 10:20:00
6505,2000-12-11 10:31:00
6506,2000-12-11 11:08:00
6507,2000-12-11 11:55:00
6508,2000-12-11 11:58:00
6509,2000-12-11 11:59:00
6510,2000-12-11 12:01:00
6511,2000-12-11 12:41:00
6512,2000-12-11 13:03:00
6513,2000-12-11 13:11:00
6514,2000-12-11 13:31:00
6515,2000-12-11 14:15:00
6516,2000-12-11 14:39:00
6517,2000-12-11 15:03:00
6518,2000-12-11 15:06:00
6519,2000-12-11 15:06:00
6520,2000-12-11 15:25:00
6521,2000-12-11 15:32:00
6522,2000-12-11 15:36:00
6523,2000-12-11 15:52:00
6524,2000-12-11 15:55:00
6525,2000-12-11 16:01:00
6526,2000-12-11 16:04:00
6527,2000-12-11 16:10:00
6528,2000-12-11 16:15:00
6529,2000-12-11 16:49:00
6530,2000-12-11 16:50:00
6531,2000-12-11 17:11:00
6532,2000-12-11 17:14:00
6533,2000-12-11 17:25:00
6534,2000-12-11 18:43:00
6535,2000-12-12 07:32:00
6536,2000-12-12 08:18:00
6537,2000-12-12 08:25:00
6538,2000-12-12 08:27:00
6539,2000-12-12 09:04:00
6540,2000-12-12 09:08:00
6541,2000-12-12 09:11:00
6542,2000-12-12 09:12:00
6543,2000-12-12 09:24:00
6544,2000-12-12 09:27:00
6545,2000-12-12 09:44:00
6546,2000-12-12 10:16:00
6547,2000-12-12 10:17:00
6548,2000-12-12 10:20:00
6549,2000-12-12 10:41:00
6550,2000-12-12 10:57:00
6551,2000-12-12 11:04:00
6552,2000-12-12 11:11:00
6553,2000-12-12 11:42:00
6554,2000-12-12 12:24:00
6555,2000-12-12 13:17:00
6556,2000-12-12 13:21:00
6557,2000-12-12 13:33:00
6558,2000-12-12 13:35:00
6559,2000-12-12 14:00:00
6560,2000-12-12 14:40:00
6561,2000-12-12 14:41:00
6562,2000-12-12 14:51:00
6563,2000-12-12 14:56:00
6564,2000-12-12 15:02:00
6565,2000-12-12 15:07:00
6566,2000-12-12 15:14:00
6567,2000-12-12 15:36:00
6568,2000-12-12 15:37:00
6569,2000-12-12 15:37:00
6570,2000-12-12 15:45:00
6571,2000-12-12 15:52:00
6572,2000-12-12 16:26:00
6573,2000-12-12 16:27:00
6574,2000-12-12 16:27:00
6575,2000-12-12 16:28:00
6576,2000-12-12 16:45:00
6577,2000-12-12 16:53:00
6578,2000-12-12 17:03:00
6579,2000-12-12 17:15:00
6580,2000-12-12 17:37:00
6581,2000-12-12 18:05:00
6582,2000-12-12 18:13:00
6583,2000-12-12 18:59:00
6584,2000-12-12 19:00:00
6585,2000-12-12 19:06:00
6586,2000-12-12 19:12:00
6587,2000-12-12 19:16:00
6588,2000-12-12 19:43:00
6589,2000-12-13 09:23:00
6590,2000-12-13 09:25:00
6591,2000-12-13 09:58:00
6592,2000-12-13 10:16:00
6593,2000-12-13 10:22:00
6594,2000-12-13 10:27:00
6595,2000-12-13 10:36:00
6596,2000-12-13 10:55:00
6597,2000-12-13 10:56:00
6598,2000-12-13 11:17:00
6599,2000-12-13 11:31:00
6600,2000-12-13 11:35:00
6601,2000-12-13 12:01:00
6602,2000-12-13 12:04:00
6603,2000-12-13 12:13:00
6604,2000-12-13 12:26:00
6605,2000-12-13 12:37:00
6606,2000-12-13 12:40:00
6607,2000-12-13 12:48:00
6608,2000-12-13 12:50:00
6609,2000-12-13 12:59:00
6610,2000-12-13 13:31:00
6611,2000-12-13 13:37:00
6612,2000-12-13 13:56:00
6613,2000-12-13 14:02:00
6614,2000-12-13 14:17:00
6615,2000-12-13 14:36:00
6616,2000-12-13 15:04:00
6617,2000-12-13 16:39:00
6618,2000-12-13 16:54:00
6619,2000-12-13 16:55:00
6620,2000-12-13 19:29:00
6621,2000-12-13 20:22:00
6622,2000-12-13 22:04:00
6623,2000-12-14 09:45:00
6624,2000-12-14 10:08:00
6625,2000-12-14 10:10:00
6626,2000-12-14 10:39:00
6627,2000-12-14 10:43:00
6628,2000-12-14 11:05:00
6629,2000-12-14 11:12:00
6630,2000-12-14 11:18:00
6631,2000-12-14 11:23:00
6632,2000-12-14 11:24:00
6633,2000-12-14 11:27:00
6634,2000-12-14 11:31:00
6635,2000-12-14 11:35:00
6636,2000-12-14 11:46:00
6637,2000-12-14 11:52:00
6638,2000-12-14 12:12:00
6639,2000-12-14 12:14:00
6640,2000-12-14 12:25:00
6641,2000-12-14 12:36:00
6642,2000-12-14 12:37:00
6643,2000-12-14 13:09:00
6644,2000-12-14 13:13:00
6645,2000-12-14 13:30:00
6646,2000-12-14 13:41:00
6647,2000-12-14 14:54:00
6648,2000-12-14 15:29:00
6649,2000-12-14 15:32:00
6650,2000-12-14 15:39:00
6651,2000-12-14 15:59:00
6652,2000-12-14 16:29:00
6653,2000-12-14 17:08:00
6654,2000-12-14 17:23:00
6655,2000-12-14 17:31:00
6656,2000-12-14 17:54:00
6657,2000-12-14 18:03:00
6658,2000-12-14 18:56:00
6659,2000-12-14 20:12:00
6660,2000-12-15 07:59:00
6661,2000-12-15 08:05:00
6662,2000-12-15 08:16:00
6663,2000-12-15 08:25:00
6664,2000-12-15 08:25:00
6665,2000-12-15 09:25:00
6666,2000-12-15 09:35:00
6667,2000-12-15 09:47:00
6668,2000-12-15 09:50:00
6669,2000-12-15 10:13:00
6670,2000-12-15 10:46:00
6671,2000-12-15 11:35:00
6672,2000-12-15 13:32:00
6673,2000-12-15 14:01:00
6674,2000-12-15 14:09:00
6675,2000-12-15 15:33:00
6676,2000-12-15 15:56:00
6677,2000-12-15 16:09:00
6678,2000-12-15 16:26:00
6679,2000-12-15 17:51:00
6680,2000-12-15 17:59:00
6681,2000-12-15 18:03:00
6682,2000-12-15 18:27:00
6683,2000-12-15 18:28:00
6684,2000-12-15 18:55:00
6685,2000-12-15 19:18:00
6686,2000-12-17 10:22:00
6687,2000-12-17 10:27:00
6688,2000-12-17 15:27:00
6689,2000-12-17 15:33:00
6690,2000-12-17 15:34:00
6691,2000-12-17 17:29:00
6692,2000-12-17 18:35:00
6693,2000-12-17 18:38:00
6694,2000-12-17 19:02:00
6695,2000-12-17 20:39:00
6696,2000-12-17 20:43:00
6697,2000-12-18 07:39:00
6698,2000-12-18 07:42:00
6699,2000-12-18 07:54:00
6700,2000-12-18 07:57:00
6701,2000-12-18 08:09:00
6702,2000-12-18 08:18:00
6703,2000-12-18 08:21:00
6704,2000-12-18 08:54:00
6705,2000-12-18 09:09:00
6706,2000-12-18 09:12:00
6707,2000-12-18 09:23:00
6708,2000-12-18 10:57:00
6709,2000-12-18 11:08:00
6710,2000-12-18 11:14:00
6711,2000-12-18 11:29:00
6712,2000-12-18 12:51:00
6713,2000-12-18 13:19:00
6714,2000-12-18 13:25:00
6715,2000-12-18 13:46:00
6716,2000-12-18 15:21:00
6717,2000-12-18 15:46:00
6718,2000-12-18 15:58:00
6719,2000-12-18 16:06:00
6720,2000-12-18 17:04:00
6721,2000-12-18 17:08:00
6722,2000-12-18 17:08:00
6723,2000-12-18 17:19:00
6724,2000-12-18 17:36:00
6725,2000-12-18 17:57:00
6726,2000-12-18 18:00:00
6727,2000-12-18 18:56:00
6728,2000-12-18 19:22:00
6729,2000-12-19 09:06:00
6730,2000-12-19 09:14:00
6731,2000-12-19 09:18:00
6732,2000-12-19 09:18:00
6733,2000-12-19 10:07:00
6734,2000-12-19 10:10:00
6735,2000-12-19 10:14:00
6736,2000-12-19 10:29:00
6737,2000-12-19 10:30:00
6738,2000-12-19 10:42:00
6739,2000-12-19 10:43:00
6740,2000-12-19 10:47:00
6741,2000-12-19 11:00:00
6742,2000-12-19 11:21:00
6743,2000-12-19 11:22:00
6744,2000-12-19 11:28:00
6745,2000-12-19 11:28:00
6746,2000-12-19 11:38:00
6747,2000-12-19 12:09:00
6748,2000-12-19 12:23:00
6749,2000-12-19 13:55:00
6750,2000-12-19 13:56:00
6751,2000-12-19 14:10:00
6752,2000-12-19 14:52:00
6753,2000-12-19 15:01:00
6754,2000-12-19 17:17:00
6755,2000-12-19 17:19:00
6756,2000-12-19 17:29:00
6757,2000-12-19 17:40:00
6758,2000-12-19 17:42:00
6759,2000-12-19 18:17:00
6760,2000-12-19 18:19:00
6761,2000-12-19 18:30:00
6762,2000-12-19 20:46:00
6763,2000-12-19 22:20:00
6764,2000-12-19 22:25:00
6765,2000-12-20 06:37:00
6766,2000-12-20 06:43:00
6767,2000-12-20 06:45:00
6768,2000-12-20 06:49:00
6769,2000-12-20 06:53:00
6770,2000-12-20 07:20:00
6771,2000-12-20 08:14:00
6772,2000-12-20 08:50:00
6773,2000-12-20 09:58:00
6774,2000-12-20 10:11:00
6775,2000-12-20 10:29:00
6776,2000-12-20 11:19:00
6777,2000-12-20 11:21:00
6778,2000-12-20 11:23:00
6779,2000-12-20 11:33:00
6780,2000-12-20 11:35:00
6781,2000-12-20 11:41:00
6782,2000-12-20 11:44:00
6783,2000-12-20 12:27:00
6784,2000-12-20 12:31:00
6785,2000-12-20 12:34:00
6786,2000-12-20 13:55:00
6787,2000-12-20 14:18:00
6788,2000-12-20 14:59:00
6789,2000-12-20 15:04:00
6790,2000-12-20 15:22:00
6791,2000-12-20 15:29:00
6792,2000-12-20 15:41:00
6793,2000-12-20 15:49:00
6794,2000-12-20 15:59:00
6795,2000-12-20 16:27:00
6796,2000-12-20 16:59:00
6797,2000-12-20 17:13:00
6798,2000-12-20 17:21:00
6799,2000-12-20 17:40:00
6800,2000-12-20 18:13:00
6801,2000-12-20 18:30:00
6802,2000-12-20 20:16:00
6803,2000-12-21 08:38:00
6804,2000-12-21 10:01:00
6805,2000-12-21 10:20:00
6806,2000-12-21 10:26:00
6807,2000-12-21 10:26:00
6808,2000-12-21 10:31:00
6809,2000-12-21 10:57:00
6810,2000-12-21 11:20:00
6811,2000-12-21 11:21:00
6812,2000-12-21 12:13:00
6813,2000-12-21 12:14:00
6814,2000-12-21 12:41:00
6815,2000-12-21 12:47:00
6816,2000-12-21 12:58:00
6817,2000-12-21 13:19:00
6818,2000-12-21 13:23:00
6819,2000-12-21 13:55:00
6820,2000-12-21 14:00:00
6821,2000-12-21 15:00:00
6822,2000-12-21 15:34:00
6823,2000-12-21 15:43:00
6824,2000-12-21 16:57:00
6825,2000-12-21 17:44:00
6826,2000-12-21 17:49:00
6827,2000-12-21 19:14:00
6828,2000-12-22 07:26:00
6829,2000-12-22 09:14:00
6830,2000-12-22 09:18:00
6831,2000-12-22 11:27:00
6832,2000-12-22 11:37:00
6833,2000-12-22 12:09:00
6834,2000-12-22 12:48:00
6835,2000-12-22 13:49:00
6836,2000-12-22 13:49:00
6837,2000-12-22 13:50:00
6838,2000-12-22 13:59:00
6839,2000-12-22 14:05:00
6840,2000-12-22 14:24:00
6841,2000-12-22 14:41:00
6842,2000-12-22 14:44:00
6843,2000-12-22 15:06:00
6844,2000-12-22 16:33:00
6845,2000-12-22 16:42:00
6846,2000-12-23 10:51:00
6847,2000-12-24 08:45:00
6848,2000-12-24 09:10:00
6849,2000-12-25 21:16:00
6850,2000-12-25 21:17:00
6851,2000-12-26 07:44:00
6852,2000-12-26 11:11:00
6853,2000-12-26 11:21:00
6854,2000-12-26 11:29:00
6855,2000-12-26 11:40:00
6856,2000-12-26 15:15:00
6857,2000-12-26 19:01:00
6858,2000-12-26 19:05:00
6859,2000-12-26 19:34:00
6860,2000-12-27 07:35:00
6861,2000-12-27 08:10:00
6862,2000-12-27 09:08:00
6863,2000-12-27 10:22:00
6864,2000-12-27 10:28:00
6865,2000-12-27 10:28:00
6866,2000-12-27 11:09:00
6867,2000-12-27 11:10:00
6868,2000-12-27 11:24:00
6869,2000-12-27 11:26:00
6870,2000-12-27 11:43:00
6871,2000-12-27 12:26:00
6872,2000-12-27 12:29:00
6873,2000-12-27 13:08:00
6874,2000-12-27 13:17:00
6875,2000-12-27 13:18:00
6876,2000-12-27 14:02:00
6877,2000-12-27 14:03:00
6878,2000-12-27 14:04:00
6879,2000-12-27 14:14:00
6880,2000-12-27 14:31:00
6881,2000-12-27 14:43:00
6882,2000-12-27 14:43:00
6883,2000-12-27 14:50:00
6884,2000-12-27 14:52:00
6885,2000-12-27 15:13:00
6886,2000-12-27 16:51:00
6887,2000-12-27 17:30:00
6888,2000-12-27 17:58:00
6889,2000-12-27 20:57:00
6890,2000-12-27 21:01:00
6891,2000-12-28 07:42:00
6892,2000-12-28 08:22:00
6893,2000-12-28 08:31:00
6894,2000-12-28 09:06:00
6895,2000-12-28 10:27:00
6896,2000-12-28 10:59:00
6897,2000-12-28 11:08:00
6898,2000-12-28 11:29:00
6899,2000-12-28 12:46:00
6900,2000-12-28 13:19:00
6901,2000-12-28 14:36:00
6902,2000-12-28 16:08:00
